ListingID,City,Locality,PropertyType,BHK,Bathrooms,Balconies,Furnishing,SuperBuiltUpArea_sqft,BuiltUpArea_sqft,CarpetArea_sqft,Floor,TotalFloors,Parking,BuildingType,YearBuilt,AgeYears,Facing,AmenitiesCount,IsRERARegistered,RERAID,Latitude,Longitude,Price_INR
HP01374,MMR,Goregaon East,Apartment,3,4.0,1.0,Unfurnished,1577,1305,1179,5,10,Basement,Gated Community,2014.0,11,East,7,True,MMR-RERA-7024-80,18.959701,72.860944,23590000
HP01155,MMR,Goregaon East,Apartment,3,4.0,1.0,Unfurnished,1879,1592,1274,2,4,Covered,Standalone Building,2005.0,20,South-West,8,True,MMR-RERA-4880-19,19.140059,72.764506,29070000
HP01809,Ahmedabad,Prahlad Nagar,Row House,2,3.0,3.0,Semi-Furnished,1336,1104,911,0,2,Covered,Bungalow,2013.0,12,North-West,7,True,AHM-RERA-5965-29,23.007219,72.664448,6370000
HP00030,Ahmedabad,Bodakdev,Row House,2,3.0,3.0,Semi-Furnished,1617,1288,1028,0,2,Stilt,Bungalow,2016.0,9,South,8,True,AHM-RERA-7547-85,22.909157,72.549946,9070000
HP00943,Pune,Aundh,Independent House,3,4.0,2.0,Unfurnished,2108,1582,1333,0,3,Covered,Bungalow,2016.0,9,North-East,7,True,PUN-RERA-8616-76,18.527105,73.89345,17740000
HP02060,Hyderabad,Madhapur,Penthouse,4,5.0,2.0,Unfurnished,2450,1830,1558,14,17,Open,High Rise,2020.0,5,South-West,7,True,HYD-RERA-5169-37,17.402001,78.359884,22430000
HP02261,Pune,Wakad,Independent House,3,3.0,3.0,Semi-Furnished,2073,1575,1266,0,2,Covered,Bungalow,2014.0,11,North-West,5,True,PUN-RERA-3321-19,18.600052,73.90753,18260000
HP00795,Pune,Viman Nagar,Independent House,4,4.0,1.0,Furnished,2864,2118,1746,3,4,Covered,Standalone Building,2025.0,0,South,7,False,,18.524643,73.806393,28290000
HP02358,Chennai,OMR,Villa,3,3.0,1.0,Unfurnished,1821,1543,1372,0,4,None,Low Rise,2025.0,0,West,4,True,CHE-RERA-7795-15,13.178082,80.162714,20970000
HP00571,Delhi NCR,Gurugram-Sector 56,Row House,2,3.0,2.0,Semi-Furnished,1431,1044,891,0,3,Open,Bungalow,2005.0,20,West,9,True,DEL-RERA-4383-36,28.682937,77.050383,12500000
HP01601,Bengaluru,Koramangala,Independent House,3,3.0,1.0,Furnished,2598,2034,1681,0,3,Open,Bungalow,2003.0,22,East,6,True,BEN-RERA-7649-22,13.144545,77.687805,24270000
HP01089,,Hebbal,Apartment,2,3.0,2.0,Unfurnished,1152,888,748,16,16,Covered,High Rise,2008.0,17,South,6,True,BEN-RERA-5358-13,12.930049,77.564215,10530000
HP02141,Bengaluru,Koramangala,Penthouse,3,4.0,1.0,Unfurnished,2721,2303,1779,14,28,Covered,High Rise,2012.0,13,West,7,True,BEN-RERA-7628-67,12.875979,77.551187,33200000
HP01444,MMR,Goregaon East,Independent House,3,3.0,2.0,Unfurnished,1586,1211,1008,0,2,Covered,Bungalow,2010.0,15,North-West,9,True,MMR-RERA-1362-94,19.230257,72.882986,23830000
HP00232,Pune,Wakad,Apartment,1,2.0,1.0,Unfurnished,935,788,667,6,12,Open,High Rise,2005.0,20,West,7,False,,18.645019,73.865297,7260000
HP01759,Hyderabad,Gachibowli,Apartment,3,4.0,1.0,Unfurnished,1674,1333,1169,11,30,Covered,High Rise,2012.0,13,South-West,6,False,,17.486845,78.471556,12320000
HP02229,Pune,Baner,Row House,2,2.0,1.0,Semi-Furnished,1129,920,718,1,5,Covered,Standalone Building,1995.0,30,South-East,8,True,PUN-RERA-1672-67,18.632945,73.866552,9690000
HP00893,Ahmedabad,Vastrapur,Apartment,2,3.0,2.0,Unfurnished,1514,1218,1036,2,3,Open,Standalone Building,2006.0,19,North-West,8,False,,23.039926,72.479396,7830000
HP00978,Ahmedabad,Bopal,Apartment,3,3.0,2.0,Semi-Furnished,1901,1591,1364,6,9,Covered,Mid Rise,2005.0,20,North-West,8,True,AHM-RERA-5610-30,22.953417,72.694548,8010000
HP01218,Hyderabad,Madhapur,Row House,3,3.0,1.0,Semi-Furnished,2518,1853,1527,0,2,Covered,Standalone Building,2007.0,18,North-East,9,True,HYD-RERA-3691-44,17.465551,78.576564,19390000
HP02181,Chennai,Porur,Apartment,2,2.0,1.0,Unfurnished,1353,1100,913,4,10,Covered,Gated Community,2021.0,4,South-East,10,False,,13.171796,80.295323,11790000
HP02293,Pune,Hinjawadi,Apartment,3,4.0,1.0,Semi-Furnished,2503,1894,1722,14,36,Open,High Rise,2017.0,8,North,8,True,PUN-RERA-7137-80,,73.861235,23340000
HP00594,Kolkata,Behala,Independent House,5,6.0,1.0,Semi-Furnished,5523,4143,3225,3,5,Open,Standalone Building,2015.0,10,South-West,7,True,KOL-RERA-2181-37,22.500881,88.44948,44100000
HP01114,Hyderabad,Kondapur,Apartment,3,4.0,1.0,Semi-Furnished,1972,1671,1430,2,2,None,Standalone Building,2012.0,13,South-East,6,False,,17.33607,78.301288,12870000
HP01788,Pune,Kothrud,Apartment,2,2.0,1.0,Semi-Furnished,1349,1107,979,7,10,Open,Mid Rise,1998.0,27,North-East,8,True,PUN-RERA-3635-56,18.566899,73.924755,10190000
HP01153,Bengaluru,Koramangala,Apartment,3,4.0,2.0,Semi-Furnished,1586,1269,1063,6,7,Basement,Mid Rise,2009.0,16,North,7,False,,13.078098,77.705279,14230000
HP01336,MMR,Navi Mumbai-Kharghar,Apartment,4,4.0,2.0,Semi-Furnished,2843,2239,1976,3,12,Covered,Mid Rise,2015.0,10,South-West,6,False,,19.231816,72.902346,44810000
HP00642,Delhi NCR,Noida-Sector 62,Row House,2,3.0,,Furnished,1153,888,764,0,4,Open,Standalone Building,2005.0,20,East,8,True,DEL-RERA-3831-22,28.413928,77.322808,11340000
HP02130,Hyderabad,Kondapur,Studio,0,1.0,0.0,Unfurnished,575,484,437,12,12,Open,Mid Rise,2015.0,10,North-West,6,True,HYD-RERA-3779-29,17.54836,78.431011,3470000
HP00102,Delhi NCR,Gurugram-Sector 56,Apartment,1,2.0,2.0,,775,604,542,3,10,Open,Mid Rise,2015.0,10,South-East,9,True,DEL-RERA-5210-38,28.508334,77.444003,6970000
HP00847,Chennai,OMR,Apartment,2,3.0,1.0,Semi-Furnished,1064,902,741,8,21,Covered,High Rise,2025.0,0,South-East,10,True,CHE-RERA-8737-31,13.140155,80.160749,10060000
HP00588,Ahmedabad,Thaltej,Apartment,2,2.0,1.0,Semi-Furnished,1579,1270,1097,3,6,Covered,Gated Community,2013.0,12,South-East,10,True,AHM-RERA-7256-11,22.913433,72.506698,7730000
HP00810,Hyderabad,Gachibowli,Villa,4,5.0,3.0,Semi-Furnished,2359,1907,1677,0,2,Covered,Bungalow,2014.0,11,South-East,6,True,HYD-RERA-6259-15,17.36532,78.438836,20060000
HP01273,Chennai,Anna Nagar,Apartment,1,2.0,2.0,Semi-Furnished,734,595,499,2,3,Covered,Standalone Building,2020.0,5,South,6,True,CHE-RERA-1412-15,12.906052,80.299646,6540000
HP01078,Ahmedabad,Prahlad Nagar,Apartment,2,3.0,2.0,Unfurnished,1070,868,759,0,2,None,Standalone Building,2013.0,12,North-West,4,True,AHM-RERA-1824-26,23.073511,72.610734,4440000
HP00576,Delhi NCR,Faridabad-Sector 21,Apartment,3,4.0,1.0,Furnished,1787,1391,1249,11,30,Covered,High Rise,2025.0,0,West,5,True,DEL-RERA-2271-61,28.413335,76.952847,14980000
HP01469,Hyderabad,Kukatpally,Apartment,2,2.0,1.0,Unfurnished,1672,1329,1086,24,26,Covered,High Rise,2017.0,8,South-West,8,True,HYD-RERA-4480-53,17.456969,78.559714,13590000
HP00315,Pune,Baner,Independent House,5,6.0,1.0,Unfurnished,3184,2502,2136,0,2,Covered,Bungalow,,10,East,5,True,PUN-RERA-1610-57,18.483873,73.863481,22050000
HP00499,Delhi NCR,Gurugram-Sector 56,Row House,4,5.0,1.0,Furnished,2836,2274,1954,0,2,Stilt,Bungalow,2002.0,23,North-West,7,True,DEL-RERA-1159-74,28.558707,76.968811,27150000
HP00536,MMR,Mulund,Apartment,3,3.0,2.0,Unfurnished,2865,2144,1834,4,19,Basement,High Rise,2008.0,17,South-West,8,True,MMR-RERA-5737-58,19.050616,72.772107,45740000
HP00510,Hyderabad,Kukatpally,Studio,0,2.0,0.0,Unfurnished,758,642,547,18,30,Stilt,High Rise,2005.0,20,West,7,True,HYD-RERA-2451-61,17.320824,78.343646,4310000
HP00972,Bengaluru,Whitefield,Penthouse,3,4.0,1.0,,2797,2073,1808,1,35,Covered,High Rise,2023.0,2,East,7,True,BEN-RERA-8695-63,13.137599,77.701315,33740000
HP00973,MMR,Thane West,Apartment,4,5.0,,Unfurnished,2599,2065,1809,2,2,None,Low Rise,2018.0,7,North-East,4,False,,19.192117,72.828037,43300000
HP01003,Bengaluru,Marathahalli,Independent House,2,3.0,2.0,Unfurnished,1357,996,863,2,2,Open,Low Rise,2019.0,6,South-West,6,True,BEN-RERA-6889-73,13.104876,77.684388,10660000
HP01243,Kolkata,Rajarhat,Studio,0,2.0,1.0,Semi-Furnished,650,504,407,21,27,Covered,High Rise,2000.0,25,South-East,9,False,,22.45525,88.385972,4700000
HP00390,Delhi NCR,Noida-Sector 62,Apartment,1,2.0,2.0,Unfurnished,695,567,491,12,12,Covered,Gated Community,2015.0,10,South,6,True,DEL-RERA-7120-42,28.442478,77.028603,7800000
HP02044,MMR,Andheri West,Apartment,2,3.0,2.0,Unfurnished,1276,984,815,10,12,Stilt,Gated Community,2013.0,12,West,10,False,,19.174729,72.775798,21870000
HP01733,Delhi NCR,Ghaziabad-Indirapuram,Apartment,2,3.0,1.0,Semi-Furnished,1560,1264,1140,5,5,None,Standalone Building,2012.0,13,North-West,5,False,,,77.208579,14880000
HP02039,Delhi NCR,Noida-Sector 62,Apartment,2,3.0,1.0,Unfurnished,1467,1115,1008,23,31,Covered,High Rise,2010.0,15,South-West,7,True,DEL-RERA-3185-48,28.315787,77.408275,12930000
HP00703,Delhi NCR,Gurugram-DLF Phase 3,Apartment,2,3.0,2.0,Furnished,1675,1326,1136,8,10,None,Gated Community,2017.0,8,East,5,True,DEL-RERA-6284-21,28.407727,76.901044,15130000
HP02092,Hyderabad,Manikonda,Apartment,4,5.0,2.0,Furnished,2381,1954,1776,12,28,Covered,High Rise,2006.0,19,South-West,7,False,,17.25964,78.416119,18820000
HP01115,MMR,Mulund,Apartment,3,4.0,1.0,Unfurnished,1580,1293,1125,3,4,Open,Standalone Building,2007.0,18,,7,True,MMR-RERA-2986-98,19.007357,72.837972,24240000
HP02363,MMR,Goregaon East,Apartment,2,3.0,2.0,Semi-Furnished,1525,1211,1101,0,5,None,Standalone Building,2013.0,12,South-West,7,False,,19.015428,72.877378,21240000
HP01394,Delhi NCR,Noida-Sector 62,Studio,0,2.0,0.0,Furnished,527,415,357,31,40,Covered,High Rise,2003.0,22,West,10,True,DEL-RERA-2500-83,28.62661,77.486283,4580000
HP00240,Chennai,Sholinganallur,Apartment,2,3.0,1.0,Furnished,1221,953,819,3,26,None,High Rise,2025.0,0,South-West,8,True,CHE-RERA-9540-47,13.126935,80.309998,11900000
HP00110,Kolkata,New Town,Apartment,1,1.0,1.0,Unfurnished,674,541,492,6,8,Basement,Mid Rise,2017.0,8,South-East,6,True,KOL-RERA-4846-29,22.471753,88.497941,5440000
HP00732,Chennai,Adyar,Apartment,2,2.0,2.0,Semi-Furnished,1038,841,706,8,12,Covered,Mid Rise,2013.0,12,South,9,True,CHE-RERA-9034-69,13.082312,80.153494,8550000
HP01688,Ahmedabad,Vastrapur,Villa,4,4.0,1.0,Semi-Furnished,3432,2552,2252,0,1,None,Bungalow,2014.0,11,West,7,True,AHM-RERA-2893-93,23.030559,72.533635,18130000
HP00228,Hyderabad,Madhapur,Apartment,2,2.0,1.0,Semi-Furnished,1807,1389,1201,5,12,Covered,High Rise,2010.0,15,South,8,False,,17.283489,,14890000
HP01962,Chennai,Anna Nagar,Apartment,2,3.0,1.0,Unfurnished,1361,1120,1011,8,14,Covered,High Rise,2016.0,9,North-West,8,True,CHE-RERA-2362-33,12.918414,80.28446,11900000
HP01842,Ahmedabad,Bopal,Apartment,2,3.0,1.0,Semi-Furnished,1697,1324,1094,19,19,Open,High Rise,2005.0,20,South-East,8,True,AHM-RERA-1325-27,23.025119,72.450208,8400000
HP02100,Bengaluru,Sarjapur Road,Apartment,4,4.0,1.0,Semi-Furnished,3905,3089,2534,2,22,Covered,High Rise,2025.0,0,South-West,6,False,,12.96297,77.728527,35380000
HP01826,Delhi NCR,Noida-Sector 62,Apartment,2,2.0,1.0,Unfurnished,1799,1476,1232,6,6,Basement,Mid Rise,2007.0,18,North,7,True,DEL-RERA-1008-60,28.780869,77.300102,14570000
HP00487,Kolkata,Jadavpur,Apartment,2,3.0,1.0,Semi-Furnished,1723,1418,1226,2,10,None,Mid Rise,2011.0,14,North,10,True,KOL-RERA-3426-11,22.460859,88.30718,12600000
HP02236,Delhi NCR,Dwarka,Studio,0,2.0,1.0,Furnished,623,487,443,13,27,Basement,High Rise,2006.0,19,West,7,True,DEL-RERA-8679-86,28.707406,77.273576,5160000
HP02251,Bengaluru,Sarjapur Road,Apartment,2,3.0,1.0,Unfurnished,1200,889,788,9,9,Basement,Gated Community,2023.0,2,South-West,6,True,BEN-RERA-9513-47,12.814136,77.703557,10670000
HP00269,Bengaluru,Yelahanka,Apartment,1,2.0,1.0,Unfurnished,1167,911,761,1,2,Open,Low Rise,2004.0,21,South,5,True,BEN-RERA-3351-48,12.886515,77.562548,9510000
HP00862,Kolkata,New Town,Apartment,4,4.0,2.0,Unfurnished,3054,2488,2244,1,5,None,Standalone Building,2019.0,6,South-East,5,True,KOL-RERA-5784-90,22.552377,88.398367,23490000
HP01502,Pune,Wakad,Apartment,3,4.0,3.0,Semi-Furnished,1697,1328,1189,2,4,Covered,Low Rise,2014.0,11,South-West,8,True,PUN-RERA-4811-70,18.452421,73.865637,14520000
HP00310,Chennai,T Nagar,Studio,0,1.0,0.0,Semi-Furnished,844,625,547,3,11,Covered,Mid Rise,2009.0,16,,8,True,CHE-RERA-5233-26,12.930685,80.15431,6490000
HP00500,Ahmedabad,Vastrapur,Apartment,4,5.0,2.0,Unfurnished,2399,2033,1789,3,4,Open,Low Rise,2006.0,19,East,5,True,AHM-RERA-8576-91,22.956402,72.624858,10430000
HP01306,Delhi NCR,Dwarka,Studio,0,1.0,1.0,Semi-Furnished,545,462,382,6,39,None,High Rise,2024.0,1,South,8,True,DEL-RERA-9710-79,28.550745,77.104185,4770000
HP00592,Ahmedabad,Thaltej,Apartment,3,4.0,2.0,Semi-Furnished,1923,1548,1375,2,2,Covered,Low Rise,2015.0,10,South-West,4,False,,23.134121,72.674424,10840000
HP01624,Delhi NCR,Faridabad-Sector 21,Villa,4,5.0,2.0,Semi-Furnished,3421,2844,2413,0,2,Covered,Bungalow,2015.0,10,South,6,True,DEL-RERA-7452-68,28.566727,76.968502,29630000
HP01212,Bengaluru,HSR Layout,Apartment,3,3.0,1.0,Furnished,1957,1613,1378,3,12,Open,Mid Rise,2025.0,0,South,9,True,BEN-RERA-5810-86,12.869322,77.572426,20490000
HP00541,Bengaluru,Hebbal,Apartment,3,3.0,1.0,Unfurnished,1556,1311,1129,0,5,Open,Standalone Building,2007.0,18,South-East,3,True,BEN-RERA-8113-37,12.939492,77.573409,11360000
HP00984,MMR,Vile Parle,Villa,4,5.0,2.0,Unfurnished,2901,2160,1788,4,5,Open,Standalone Building,2015.0,10,South-East,4,True,MMR-RERA-9487-82,18.970713,72.830131,46970000
HP00872,Delhi NCR,Noida-Sector 62,Apartment,2,2.0,2.0,Semi-Furnished,1249,1034,847,6,26,Open,High Rise,2019.0,6,South,6,True,DEL-RERA-8996-88,28.526777,77.089726,10670000
HP02149,Pune,Hinjawadi,Studio,0,1.0,0.0,Semi-Furnished,563,457,390,6,6,Open,Mid Rise,2007.0,18,North-East,8,True,PUN-RERA-5071-28,18.526692,73.822407,4090000
HP01253,Bengaluru,Banashankari,Apartment,3,3.0,3.0,Unfurnished,2182,1759,1526,7,7,Basement,Gated Community,2017.0,8,South-East,8,True,BEN-RERA-4702-87,12.965414,77.736872,19950000
HP02159,Chennai,T Nagar,Apartment,1,1.0,1.0,Unfurnished,855,710,645,10,14,Covered,High Rise,2006.0,19,South,7,True,CHE-RERA-9216-75,12.937422,80.312154,7090000
HP01533,MMR,Navi Mumbai-Kharghar,Apartment,2,3.0,2.0,Furnished,1216,1025,920,3,4,None,Standalone Building,2015.0,10,East,7,False,,19.087756,72.833194,19480000
HP01727,Chennai,OMR,Apartment,2,2.0,1.0,Unfurnished,1283,1063,902,1,9,None,Gated Community,2015.0,10,South,11,True,CHE-RERA-2969-52,13.186285,80.269348,11240000
HP00760,Delhi NCR,Gurugram-Sector 56,Villa,3,3.0,2.0,Furnished,2280,1882,1600,0,5,Covered,Low Rise,2018.0,7,South,5,True,DEL-RERA-9407-41,28.77686,77.297997,27650000
HP02154,Kolkata,New Town,Independent House,3,4.0,2.0,Semi-Furnished,2417,1869,1633,4,10,Open,Gated Community,2017.0,8,North,9,True,KOL-RERA-2291-70,22.581517,88.397959,17540000
HP00186,Hyderabad,Manikonda,Independent House,3,4.0,3.0,Furnished,1902,1511,1230,0,3,,Bungalow,2017.0,8,South,5,True,HYD-RERA-2115-89,17.363936,78.358428,14210000
HP01041,Delhi NCR,Dwarka,Studio,0,2.0,1.0,Unfurnished,547,414,344,13,34,Covered,High Rise,2009.0,16,North-East,7,True,DEL-RERA-1888-13,28.512192,77.458593,4650000
HP00746,Ahmedabad,Thaltej,Penthouse,4,5.0,2.0,Semi-Furnished,3277,2541,2150,15,18,Covered,High Rise,2025.0,0,South-West,6,True,AHM-RERA-9548-65,23.131931,72.610048,26340000
HP02102,Delhi NCR,Noida-Sector 62,Apartment,3,4.0,1.0,Semi-Furnished,1534,1204,1032,5,6,Basement,Gated Community,,12,South-West,7,False,,28.470089,77.267032,14380000
HP01385,Bengaluru,HSR Layout,Independent House,3,4.0,,Unfurnished,2329,1813,1469,0,2,Stilt,Bungalow,2011.0,14,East,6,True,BEN-RERA-4063-94,12.861642,77.741882,16550000
HP01776,Ahmedabad,Vastrapur,Apartment,3,4.0,3.0,Unfurnished,2092,1773,1549,1,9,Open,Mid Rise,2024.0,1,East,8,True,AHM-RERA-6202-19,23.047915,72.550792,10160000
HP00029,Hyderabad,Banjara Hills,Apartment,3,3.0,2.0,Semi-Furnished,2438,1935,1759,31,33,Covered,High Rise,2011.0,14,North-East,7,True,HYD-RERA-1735-43,17.262342,78.338783,19740000
HP01325,Pune,Viman Nagar,Apartment,3,4.0,1.0,Semi-Furnished,1586,1239,1056,4,7,Stilt,Gated Community,2019.0,6,West,9,True,PUN-RERA-1382-33,18.609989,73.898834,16040000
HP00322,Bengaluru,Hebbal,Penthouse,3,3.0,,Semi-Furnished,2620,2041,1598,20,32,None,High Rise,2015.0,10,West,8,True,BEN-RERA-5245-42,12.978018,77.688105,30090000
HP01838,Pune,Hinjawadi,Apartment,2,3.0,2.0,Semi-Furnished,1478,1121,1019,38,38,Basement,High Rise,2010.0,15,North-East,9,True,PUN-RERA-2088-93,18.486782,73.792685,13300000
HP00243,Ahmedabad,Satellite,Studio,0,2.0,1.0,Furnished,674,545,443,19,20,Stilt,High Rise,2017.0,8,South-West,9,False,,22.992609,72.697004,3510000
HP00756,Delhi NCR,Dwarka,Villa,2,2.0,1.0,Furnished,1131,950,765,3,5,Covered,Standalone Building,2015.0,10,South-West,6,True,DEL-RERA-4123-71,28.662428,77.059943,11700000
HP02058,Ahmedabad,Prahlad Nagar,Apartment,3,4.0,2.0,Semi-Furnished,1531,1166,1001,3,32,Basement,High Rise,2014.0,11,North-East,6,True,AHM-RERA-4363-10,23.015075,72.599503,7310000
HP00869,Hyderabad,Kondapur,Apartment,2,3.0,,Unfurnished,1577,1251,1137,3,5,Stilt,Low Rise,2025.0,0,North-East,4,False,,17.263394,78.576201,12640000
HP00313,Kolkata,Rajarhat,Penthouse,4,4.0,1.0,Semi-Furnished,2967,2352,1840,2,13,Covered,High Rise,2012.0,13,South-East,7,False,,22.606709,88.496863,25300000
HP00447,Pune,Aundh,Row House,2,2.0,1.0,Unfurnished,1810,1446,1221,0,1,Basement,Bungalow,2016.0,9,South-East,5,True,PUN-RERA-5143-85,18.621445,73.92096,15080000
HP01144,Ahmedabad,Vastrapur,Apartment,2,2.0,1.0,Furnished,1582,1220,997,0,3,Open,Standalone Building,2016.0,9,South-East,5,True,AHM-RERA-9691-99,23.010793,72.690444,8090000
HP00877,Hyderabad,Manikonda,Apartment,2,3.0,2.0,Semi-Furnished,1733,1354,1146,1,3,None,Standalone Building,2025.0,0,South,6,True,HYD-RERA-4814-19,17.479874,78.484122,13760000
HP00591,Bengaluru,Yelahanka,Independent House,3,4.0,1.0,Furnished,2679,2133,1685,0,3,Open,Bungalow,2025.0,0,South-East,6,True,BEN-RERA-3931-62,12.997627,77.739225,26790000
HP00441,Kolkata,New Town,Apartment,4,5.0,1.0,Furnished,3123,2523,2234,21,34,Covered,High Rise,2025.0,0,North-West,8,True,KOL-RERA-5909-54,22.531809,88.49876,28020000
HP01339,Bengaluru,Banashankari,Row House,1,2.0,1.0,Semi-Furnished,1172,895,741,3,3,None,Low Rise,1998.0,27,East,3,False,,12.871164,77.574325,9490000
HP01472,Bengaluru,Sarjapur Road,Penthouse,3,3.0,1.0,Semi-Furnished,1479,1122,1010,18,25,Open,High Rise,2011.0,14,North-East,8,True,BEN-RERA-2018-26,13.009,77.6083,16480000
HP00659,Hyderabad,Kukatpally,Apartment,3,4.0,3.0,Semi-Furnished,1676,1349,1142,7,35,None,High Rise,2007.0,18,North,6,True,HYD-RERA-3650-12,17.512471,78.514612,11420000
HP01272,Kolkata,,Apartment,4,4.0,1.0,Semi-Furnished,2836,2310,2077,2,10,Covered,Gated Community,2021.0,4,North-West,4,True,KOL-RERA-3082-42,22.636522,88.370149,22650000
HP01229,Ahmedabad,Satellite,Apartment,2,2.0,,Unfurnished,1286,963,795,10,12,Covered,Mid Rise,2018.0,7,South,7,True,AHM-RERA-2938-18,23.104159,72.500255,7840000
HP00600,Pune,Viman Nagar,Apartment,4,4.0,2.0,Unfurnished,2373,1927,1717,23,26,Basement,High Rise,2013.0,12,West,10,False,,18.527542,73.826641,20210000
HP00677,Chennai,Porur,Apartment,2,2.0,,Unfurnished,1718,1456,1254,12,34,Basement,High Rise,2018.0,7,East,6,True,CHE-RERA-8479-80,13.061316,80.227011,17890000
HP00562,Hyderabad,Manikonda,Independent House,3,3.0,3.0,Unfurnished,1673,1282,1139,0,3,Basement,Bungalow,2010.0,15,,8,False,,17.492232,78.407979,11880000
HP01658,Chennai,Porur,Apartment,2,3.0,1.0,Unfurnished,1501,1268,1153,1,2,Open,Standalone Building,2018.0,7,North-West,4,False,,12.931236,80.213394,12440000
HP00395,Ahmedabad,Thaltej,Apartment,2,2.0,1.0,Semi-Furnished,1020,838,738,0,3,Open,Low Rise,2010.0,15,East,8,True,AHM-RERA-8048-72,23.146254,72.586815,5010000
HP00340,Delhi NCR,Gurugram-DLF Phase 3,Apartment,3,4.0,3.0,Furnished,2138,1634,1397,0,4,Open,Low Rise,2023.0,2,South-West,5,False,,28.312184,77.205452,20020000
HP00913,MMR,Andheri West,Row House,2,2.0,1.0,Semi-Furnished,1123,878,760,1,4,Covered,Standalone Building,2017.0,8,West,8,True,MMR-RERA-2604-13,19.008982,72.776195,17230000
HP02271,MMR,Powai,Apartment,4,5.0,2.0,Furnished,2690,2065,1846,7,8,Covered,Mid Rise,2008.0,17,East,7,True,MMR-RERA-8390-77,18.962698,72.897861,40080000
HP01806,Pune,Baner,Villa,3,3.0,3.0,Semi-Furnished,2305,1797,1496,0,2,Open,Standalone Building,2025.0,0,West,9,True,PUN-RERA-8006-90,18.479464,73.790127,25330000
HP00183,Delhi NCR,Noida-Sector 62,Apartment,2,2.0,1.0,Furnished,1138,904,811,12,14,Open,High Rise,2022.0,3,North,8,True,DEL-RERA-5355-58,28.661985,76.937783,11320000
HP02023,Pune,Wakad,Row House,3,4.0,2.0,Unfurnished,2329,1966,1727,1,8,Basement,Gated Community,2023.0,2,North-East,6,False,,18.503343,73.84309,24400000
HP00686,Delhi NCR,Dwarka,Apartment,4,4.0,3.0,Unfurnished,2746,2233,1965,1,21,Covered,High Rise,2014.0,11,North-East,7,True,DEL-RERA-1724-17,28.556781,77.055542,22220000
HP01885,Bengaluru,Sarjapur Road,Penthouse,3,4.0,1.0,Furnished,2194,1626,1352,15,21,Covered,High Rise,2015.0,10,South,8,True,BEN-RERA-8458-49,13.13153,77.618723,28680000
HP00300,Hyderabad,Jubilee Hills,Apartment,4,5.0,1.0,Unfurnished,2844,2107,1899,15,21,Covered,High Rise,2019.0,6,South,8,True,HYD-RERA-6310-22,17.400156,78.318548,21790000
HP01840,Chennai,Anna Nagar,Apartment,2,3.0,2.0,Unfurnished,1494,1149,1013,11,12,Basement,Gated Community,2010.0,15,South-East,7,True,CHE-RERA-2564-88,12.90041,80.325196,12150000
HP01208,Bengaluru,Electronic City,Villa,2,3.0,3.0,Furnished,1109,865,750,2,4,,Standalone Building,2025.0,0,South,7,False,,12.943694,77.644948,13300000
HP02237,Ahmedabad,Maninagar,Row House,3,3.0,2.0,Unfurnished,2053,1616,1319,2,5,Covered,Low Rise,2007.0,18,East,4,True,AHM-RERA-1561-65,23.135303,72.565839,11490000
HP02343,Pune,Kharadi,Independent House,3,4.0,1.0,Unfurnished,2150,1691,1355,1,3,Open,Standalone Building,2024.0,1,East,4,False,,18.526393,73.915988,16790000
HP00679,Delhi NCR,Dwarka,Apartment,2,2.0,1.0,Unfurnished,1283,1087,926,5,6,Covered,Mid Rise,2021.0,4,North,8,True,DEL-RERA-3750-62,28.3798,77.40242,11390000
HP00835,Hyderabad,Manikonda,Apartment,3,4.0,2.0,Unfurnished,2010,1494,1292,5,12,Open,High Rise,2009.0,16,West,5,True,HYD-RERA-5495-29,17.329627,78.390629,14670000
HP00892,Hyderabad,,Villa,2,3.0,1.0,Semi-Furnished,1834,1372,1207,0,1,Open,Bungalow,2017.0,8,South,7,True,HYD-RERA-6979-97,17.404581,78.53983,19180000
HP00886,Chennai,Adyar,Apartment,2,3.0,2.0,Semi-Furnished,1138,919,792,2,5,Open,Standalone Building,2008.0,17,North-East,8,True,CHE-RERA-2259-52,12.939225,80.202758,8250000
HP01474,Pune,Baner,Studio,0,2.0,0.0,Unfurnished,626,496,439,7,12,Covered,High Rise,2003.0,22,North-West,5,True,PUN-RERA-3160-19,18.521393,73.783347,4710000
HP00284,MMR,Goregaon East,Apartment,3,3.0,1.0,Unfurnished,1544,1144,1040,1,6,Covered,Gated Community,2017.0,8,North,10,False,,19.030602,72.902385,25420000
HP01369,MMR,Thane West,Apartment,1,2.0,2.0,Semi-Furnished,1083,824,749,13,15,Basement,High Rise,2025.0,0,North-East,10,True,MMR-RERA-5103-14,18.960018,72.869718,16980000
HP01993,Pune,Aundh,Apartment,1,1.0,1.0,Semi-Furnished,742,589,510,2,10,Covered,Mid Rise,2020.0,5,North-West,6,True,PUN-RERA-3535-97,18.577403,73.768506,7330000
HP02053,Kolkata,Behala,Independent House,4,5.0,1.0,Semi-Furnished,3190,2344,1837,2,6,Basement,Gated Community,2013.0,12,South-East,8,False,,22.578367,88.300732,22070000
HP01935,Ahmedabad,Bopal,Apartment,2,2.0,1.0,Unfurnished,1535,1228,1116,10,29,Covered,High Rise,2014.0,11,South-East,5,True,AHM-RERA-5400-25,23.017832,72.645112,8870000
