ListingID,City,Locality,PropertyType,BHK,Bathrooms,Balconies,Furnishing,SuperBuiltUpArea_sqft,BuiltUpArea_sqft,CarpetArea_sqft,Floor,TotalFloors,Parking,BuildingType,YearBuilt,AgeYears,Facing,AmenitiesCount,IsRERARegistered,RERAID,Latitude,Longitude,Price_INR
HP01957,Chennai,Velachery,Villa,5,5.0,2.0,Semi-Furnished,2869,2154,1897,2,4,Covered,Standalone Building,2008.0,17,North,6,False,,13.196026,80.322688,27710000
HP01676,Bengaluru,Banashankari,Apartment,3,3.0,1.0,Unfurnished,2401,2017,1713,4,10,Stilt,Gated Community,2007.0,18,North-West,8,True,BEN-RERA-7800-59,12.837127,77.72125,20380000
HP00042,Delhi NCR,,Villa,4,4.0,3.0,Unfurnished,3359,2666,2274,0,2,None,Standalone Building,2023.0,2,South-East,7,True,DEL-RERA-9245-38,28.793464,77.125201,36120000
HP01991,Delhi NCR,Ghaziabad-Indirapuram,Apartment,2,2.0,1.0,Unfurnished,1491,1212,1101,15,24,Open,High Rise,2019.0,6,North-East,5,True,DEL-RERA-1820-55,28.558742,77.201568,15060000
HP02291,Hyderabad,Banjara Hills,Villa,5,6.0,1.0,Semi-Furnished,3479,2671,2171,6,10,Covered,Gated Community,2018.0,7,North-East,7,True,HYD-RERA-9504-74,17.531455,78.37729,33830000
HP01961,Ahmedabad,Prahlad Nagar,Independent House,3,4.0,2.0,Unfurnished,2410,1845,1509,0,3,Stilt,Bungalow,2019.0,6,West,5,True,AHM-RERA-3869-55,23.057565,72.431069,12470000
HP01986,Chennai,Anna Nagar,Apartment,3,4.0,1.0,Semi-Furnished,2746,2034,1790,1,10,Covered,Gated Community,2004.0,21,North,8,False,,13.057076,80.337584,23920000
HP00610,Pune,Hinjawadi,Apartment,3,4.0,1.0,Semi-Furnished,1690,1358,1164,4,28,Basement,High Rise,2025.0,0,South,8,True,PUN-RERA-6705-49,18.561848,73.860186,16320000
HP01784,Bengaluru,Sarjapur Road,Apartment,3,4.0,1.0,Furnished,1752,1365,1159,0,3,Open,Standalone Building,2011.0,14,South-West,5,True,BEN-RERA-1212-58,12.953267,77.635453,14800000
HP01950,MMR,Navi Mumbai-Kharghar,Apartment,2,3.0,1.0,Semi-Furnished,1324,1027,934,0,4,Open,Standalone Building,2012.0,13,South-West,4,True,MMR-RERA-7869-93,19.237453,72.870709,19660000
HP01196,Delhi NCR,Ghaziabad-Indirapuram,Studio,0,1.0,1.0,Unfurnished,453,355,309,14,26,Covered,High Rise,2011.0,14,North-West,8,False,,28.41167,77.160351,3320000
HP01704,Delhi NCR,Dwarka,Apartment,2,3.0,1.0,Furnished,1393,1113,985,20,21,Basement,High Rise,2003.0,22,North-West,7,False,,28.401265,76.999713,12400000
HP00494,MMR,Vile Parle,Penthouse,3,,3.0,Furnished,1911,1482,1220,24,25,Covered,High Rise,2011.0,14,South-West,8,False,,19.21861,72.781003,36800000
HP00237,MMR,Bandra West,Apartment,3,4.0,1.0,Furnished,1833,1553,1349,7,35,Covered,High Rise,,4,North-West,9,True,MMR-RERA-4680-13,18.98121,72.932971,31700000
HP00552,Kolkata,Behala,Apartment,3,3.0,1.0,Semi-Furnished,1679,1312,1151,7,11,Covered,Mid Rise,2024.0,1,North-West,8,True,KOL-RERA-7334-16,22.587045,88.40477,12670000
HP00521,Pune,Kothrud,Apartment,2,3.0,1.0,Furnished,1006,825,742,1,7,Basement,Mid Rise,2023.0,2,West,9,True,PUN-RERA-9185-46,18.564193,73.876338,9450000
HP01468,Bengaluru,Yelahanka,Apartment,3,,1.0,Semi-Furnished,1755,1463,1325,3,12,Covered,Mid Rise,2005.0,20,North-East,8,True,BEN-RERA-2705-91,12.800641,77.55927,15340000
HP00721,MMR,Andheri West,Independent House,3,3.0,2.0,Semi-Furnished,1510,1252,1108,4,8,Open,Gated Community,2009.0,16,South-East,6,True,MMR-RERA-5716-50,19.2947,72.924728,22620000
HP02199,Delhi NCR,Noida-Sector 62,Apartment,2,3.0,2.0,Furnished,1064,828,715,0,5,None,Standalone Building,1997.0,28,South-West,8,True,DEL-RERA-2544-42,28.570444,77.040391,8920000
HP02093,Chennai,Anna Nagar,Villa,4,4.0,2.0,Semi-Furnished,3675,2838,2524,0,1,Covered,Bungalow,2021.0,4,West,7,False,,13.064263,80.17404,36060000
HP00059,Bengaluru,HSR Layout,Studio,0,2.0,1.0,Furnished,502,394,343,4,13,Covered,High Rise,2010.0,15,North-West,8,True,BEN-RERA-4800-71,13.024825,77.574173,3650000
HP00632,Hyderabad,Manikonda,Apartment,3,4.0,1.0,Semi-Furnished,2031,1520,1326,3,12,Covered,Gated Community,2019.0,6,East,7,True,HYD-RERA-6160-25,17.417128,78.573392,17130000
HP01452,Bengaluru,Electronic City,Penthouse,5,6.0,,Unfurnished,4464,3757,3415,1,12,Stilt,High Rise,2009.0,16,North-East,8,False,,,77.526693,43750000
HP00593,Delhi NCR,Ghaziabad-Indirapuram,Independent House,3,3.0,2.0,Unfurnished,2607,2156,1792,0,4,Open,Low Rise,2008.0,17,North-West,3,True,DEL-RERA-8915-66,28.486734,77.313965,21580000
HP02061,Chennai,Anna Nagar,Row House,3,4.0,2.0,Semi-Furnished,1884,1431,1160,0,1,Open,Bungalow,1995.0,30,South,4,True,CHE-RERA-7506-15,13.056576,80.25746,14940000
HP00940,Pune,Aundh,Villa,4,5.0,2.0,Semi-Furnished,3718,2773,2320,0,3,Covered,Bungalow,2022.0,3,South-West,8,False,,18.517278,73.845855,32680000
HP02201,Bengaluru,Whitefield,Apartment,3,4.0,3.0,Semi-Furnished,1843,1552,1321,12,15,Basement,High Rise,2025.0,0,South-East,5,True,BEN-RERA-2119-96,13.051618,77.783511,15820000
HP00905,Pune,Viman Nagar,Studio,0,2.0,1.0,Unfurnished,693,541,477,3,15,Basement,High Rise,1998.0,27,North,7,False,,18.482921,73.86549,5330000
HP01733,Kolkata,New Town,Apartment,2,3.0,1.0,Semi-Furnished,1299,965,826,4,8,Covered,Gated Community,2023.0,2,North-West,6,True,KOL-RERA-1037-10,22.461822,88.446847,11510000
HP02271,Pune,Wakad,Apartment,2,3.0,1.0,Semi-Furnished,1351,1145,1012,33,35,Basement,High Rise,2016.0,9,North,6,True,PUN-RERA-8871-98,18.488981,73.83221,12650000
HP01365,Delhi NCR,Faridabad-Sector 21,Apartment,1,2.0,2.0,Unfurnished,747,601,523,21,34,Basement,High Rise,2025.0,0,North-West,7,True,DEL-RERA-2750-70,28.444738,77.03464,7270000
HP01259,Pune,Baner,Apartment,2,3.0,2.0,Furnished,1769,1436,1289,0,5,Open,Low Rise,2009.0,16,South-West,5,True,PUN-RERA-8512-30,18.563894,73.871498,15370000
HP02091,Pune,Kharadi,Apartment,2,2.0,3.0,Semi-Furnished,1750,1483,1288,7,14,Covered,High Rise,2006.0,19,West,7,False,,18.647766,73.852475,12910000
HP00707,Chennai,OMR,Studio,0,2.0,1.0,Semi-Furnished,524,400,357,12,12,Open,High Rise,2005.0,20,West,6,True,CHE-RERA-6291-46,13.096795,80.214864,4230000
HP01023,MMR,Powai,Apartment,3,3.0,2.0,Furnished,1899,1497,1340,2,6,Covered,Mid Rise,2020.0,5,South-West,7,False,,18.953353,72.772043,33910000
HP00746,MMR,Vile Parle,Studio,0,2.0,0.0,Furnished,663,547,472,3,14,Open,High Rise,2015.0,10,South-East,11,True,MMR-RERA-6484-95,19.038335,72.823241,10150000
HP01624,Kolkata,New Town,Apartment,4,5.0,1.0,Semi-Furnished,2761,2309,2084,3,7,Open,Mid Rise,2002.0,23,East,7,True,KOL-RERA-7171-19,22.513969,88.487702,19350000
HP01642,Bengaluru,Whitefield,Apartment,2,3.0,2.0,Semi-Furnished,1826,1483,1248,24,30,Covered,High Rise,2005.0,20,,10,True,BEN-RERA-5091-11,13.05474,77.632418,14760000
HP00514,Delhi NCR,Gurugram-DLF Phase 3,Apartment,3,4.0,1.0,Furnished,2575,1973,1739,9,13,Covered,High Rise,2008.0,17,East,9,True,DEL-RERA-7796-82,28.45173,76.913224,28250000
HP00082,Chennai,Sholinganallur,Independent House,4,5.0,1.0,Semi-Furnished,2769,2248,1947,3,3,Covered,Standalone Building,2009.0,16,North-East,6,True,CHE-RERA-2294-43,13.123526,80.223889,26310000
HP02100,Ahmedabad,Maninagar,Penthouse,4,5.0,3.0,Unfurnished,3860,3142,2566,4,39,Covered,High Rise,2023.0,2,South-East,7,True,AHM-RERA-3132-26,23.111755,72.40689,25370000
HP00915,Kolkata,Tollygunge,Apartment,2,2.0,2.0,Semi-Furnished,1306,1093,904,1,10,Covered,Mid Rise,2013.0,12,South,10,True,KOL-RERA-7276-57,22.526178,88.339229,9720000
HP02179,Pune,Hinjawadi,Apartment,2,3.0,3.0,Semi-Furnished,1523,1208,1047,10,10,Open,Mid Rise,1998.0,27,South-West,9,True,PUN-RERA-5852-56,18.623509,73.753546,10890000
HP01613,,Ghaziabad-Indirapuram,Apartment,3,3.0,1.0,Furnished,2302,1846,1678,4,19,Stilt,High Rise,2008.0,17,South-East,8,True,DEL-RERA-2598-20,28.630934,76.93691,21380000
HP00151,Pune,Aundh,Independent House,3,4.0,1.0,Furnished,1895,1465,1332,0,3,Stilt,Bungalow,2025.0,0,South,9,True,PUN-RERA-6932-67,18.584891,73.75958,18760000
HP00775,MMR,Thane West,Apartment,3,3.0,2.0,Semi-Furnished,2526,2108,1894,9,12,Covered,Mid Rise,2020.0,5,North-East,9,True,MMR-RERA-1917-59,19.130491,72.940436,42320000
HP00330,MMR,Vile Parle,Apartment,2,3.0,2.0,Semi-Furnished,1665,1355,1232,8,9,Covered,Gated Community,2020.0,5,South-East,8,True,MMR-RERA-2059-24,19.184937,72.817063,24740000
HP00007,Delhi NCR,Ghaziabad-Indirapuram,Studio,0,2.0,1.0,Unfurnished,794,622,541,6,12,Open,Mid Rise,2003.0,22,South-West,7,True,DEL-RERA-3020-12,28.694497,76.95845,6320000
HP00944,Ahmedabad,Prahlad Nagar,Independent House,3,4.0,1.0,Furnished,2363,1896,1523,11,12,Covered,Gated Community,2022.0,3,East,7,True,AHM-RERA-5800-98,23.047279,72.518223,14020000
HP01412,Kolkata,Salt Lake,Apartment,2,2.0,3.0,,1807,1388,1174,1,3,Covered,Standalone Building,2020.0,5,North-West,8,True,KOL-RERA-2140-11,22.509911,88.429411,14880000
HP01839,Bengaluru,Sarjapur Road,Apartment,2,2.0,3.0,Furnished,1658,1337,1209,13,24,Basement,High Rise,2022.0,3,North-East,7,True,BEN-RERA-5013-16,12.876308,77.571893,16310000
HP00910,Delhi NCR,Noida-Sector 62,Villa,4,5.0,1.0,Unfurnished,3966,3051,2470,2,2,Covered,Standalone Building,2009.0,16,South,6,True,DEL-RERA-2444-43,28.604697,77.283407,37420000
HP00469,Hyderabad,Madhapur,Apartment,3,3.0,1.0,Semi-Furnished,2119,1659,1410,6,6,None,Mid Rise,2025.0,0,South,5,True,HYD-RERA-2265-59,17.327693,78.4336,15690000
HP00182,Kolkata,New Town,Studio,0,2.0,0.0,Semi-Furnished,486,386,340,4,9,Stilt,Mid Rise,2025.0,0,South-West,10,True,KOL-RERA-5885-76,22.568545,88.442845,3720000
HP00165,Pune,Kharadi,Apartment,1,1.0,1.0,Unfurnished,979,781,710,7,36,Basement,High Rise,2004.0,21,South,7,True,PUN-RERA-3218-87,18.648165,73.85526,7770000
HP00452,Chennai,Velachery,Apartment,2,3.0,1.0,Semi-Furnished,1585,1262,1147,4,4,Open,Standalone Building,2015.0,10,South,6,True,CHE-RERA-3354-79,13.156159,80.255431,16120000
HP00491,Pune,Hinjawadi,Apartment,3,4.0,2.0,Unfurnished,1600,1298,1105,22,26,Stilt,High Rise,2016.0,9,,6,True,PUN-RERA-7604-49,18.613765,73.938393,15510000
HP01721,MMR,Vile Parle,Apartment,3,,1.0,Unfurnished,2286,1827,1544,14,27,Covered,High Rise,2020.0,5,South-East,9,True,MMR-RERA-7691-39,18.979453,72.845902,37300000
HP02080,Delhi NCR,Noida-Sector 76,Apartment,2,3.0,1.0,Furnished,1184,1003,868,3,7,Basement,Gated Community,2015.0,10,West,5,True,DEL-RERA-8834-92,28.581836,76.998307,10790000
HP01112,Bengaluru,Sarjapur Road,Apartment,2,3.0,1.0,Semi-Furnished,1821,1376,1151,15,35,Basement,High Rise,2021.0,4,North-West,9,True,BEN-RERA-9769-42,13.135716,77.542381,18640000
HP01872,Delhi NCR,,Independent House,2,3.0,1.0,Semi-Furnished,1826,1374,1092,0,2,Open,Bungalow,2020.0,5,West,8,True,DEL-RERA-1663-91,28.689486,77.450887,16500000
HP01339,Delhi NCR,Noida-Sector 62,Apartment,2,3.0,1.0,Semi-Furnished,1199,974,837,11,12,Basement,Mid Rise,2009.0,16,South,6,False,,28.397375,77.328208,11860000
HP02350,Bengaluru,Sarjapur Road,Apartment,1,2.0,2.0,Semi-Furnished,1100,844,732,6,9,Open,Mid Rise,2016.0,9,North,8,False,,13.09594,77.59417,9370000
HP01984,Hyderabad,Jubilee Hills,Independent House,3,4.0,2.0,Unfurnished,2768,2155,1746,0,2,Open,Bungalow,1999.0,26,East,3,True,HYD-RERA-3420-67,17.405038,78.40369,15790000
HP01542,Pune,Wakad,Apartment,3,4.0,2.0,Semi-Furnished,2059,1618,1471,10,11,None,Mid Rise,2016.0,9,East,7,True,PUN-RERA-8818-28,18.537476,73.793385,18560000
HP01619,Chennai,Adyar,Villa,4,5.0,1.0,Unfurnished,2441,1857,1457,0,3,Stilt,Bungalow,1998.0,27,North,9,True,CHE-RERA-8751-23,13.043833,80.150504,21640000
HP00328,MMR,Powai,Apartment,2,3.0,1.0,Semi-Furnished,1668,1281,1108,6,9,Basement,Mid Rise,2015.0,10,South-West,9,True,MMR-RERA-8240-71,19.260081,72.776168,28920000
HP00443,Kolkata,Tollygunge,Apartment,2,2.0,2.0,Semi-Furnished,1198,961,852,10,28,Basement,High Rise,2017.0,8,East,5,True,KOL-RERA-5963-84,22.498939,88.381213,8890000
HP01997,Hyderabad,Gachibowli,Villa,3,3.0,2.0,Unfurnished,2028,1662,1343,1,6,Covered,Gated Community,2013.0,12,North-East,7,True,HYD-RERA-6042-89,17.322599,78.431128,15310000
HP01224,Hyderabad,Banjara Hills,Apartment,2,2.0,1.0,Furnished,1060,879,739,9,12,Covered,Mid Rise,2017.0,8,South,7,True,HYD-RERA-5059-95,17.432241,78.531124,8610000
HP00833,MMR,Vile Parle,Independent House,5,5.0,1.0,Semi-Furnished,5124,4255,3592,0,1,Stilt,Bungalow,2025.0,0,East,7,False,,19.283699,72.932206,73030000
HP01871,Hyderabad,Jubilee Hills,Apartment,2,3.0,1.0,Unfurnished,1570,1163,1057,3,4,Covered,Low Rise,2015.0,10,South,4,True,HYD-RERA-3650-84,17.356397,78.449451,10220000
HP01652,Delhi NCR,Faridabad-Sector 21,Apartment,3,3.0,1.0,Unfurnished,1988,1543,1391,4,6,Covered,Gated Community,2011.0,14,West,8,True,DEL-RERA-5651-54,28.641094,77.200135,16410000
HP00087,,HSR Layout,Penthouse,5,6.0,2.0,Unfurnished,6647,4748,3555,2,29,Covered,High Rise,2010.0,15,North,6,True,BEN-RERA-6119-32,13.085863,77.684541,70900000
HP02309,Bengaluru,,Apartment,2,3.0,1.0,Unfurnished,1655,1329,1140,13,22,Open,High Rise,2010.0,15,North,5,True,BEN-RERA-3171-90,12.92671,77.499477,13430000
HP00778,Pune,Wakad,Apartment,2,2.0,1.0,Semi-Furnished,1408,1101,916,2,21,Basement,High Rise,2003.0,22,South-West,7,True,PUN-RERA-7708-26,18.539765,73.933178,12310000
HP01745,Pune,Kothrud,Villa,4,5.0,2.0,Unfurnished,2256,1780,1549,2,3,Covered,Standalone Building,2005.0,20,South,7,False,,18.516067,73.830868,18260000
HP00055,Pune,Baner,Apartment,2,2.0,1.0,Semi-Furnished,1236,1045,904,18,18,Open,High Rise,2013.0,12,West,8,True,PUN-RERA-7936-27,18.557549,73.923743,9350000
HP01666,Delhi NCR,Ghaziabad-Indirapuram,Apartment,4,5.0,2.0,Furnished,3747,2854,2587,3,7,Covered,Mid Rise,2018.0,7,West,7,True,DEL-RERA-7507-14,28.775287,77.146239,37420000
HP01513,Chennai,Porur,Penthouse,3,4.0,2.0,Furnished,2047,1625,1345,7,32,Stilt,High Rise,2017.0,8,East,6,False,,13.167002,80.249284,22910000
HP01392,MMR,,Penthouse,2,2.0,1.0,Semi-Furnished,1747,1346,1100,7,29,Covered,High Rise,2009.0,16,North,5,False,,19.201771,72.865713,33790000
HP00114,Pune,Kharadi,Independent House,6,7.0,1.0,Semi-Furnished,5284,4311,3638,2,5,Open,Low Rise,2021.0,4,North,4,False,,18.480535,73.906934,41170000
HP02216,Hyderabad,Banjara Hills,Villa,3,4.0,1.0,Semi-Furnished,2229,1670,1318,0,1,Open,Bungalow,2019.0,6,North-West,6,True,HYD-RERA-4550-61,17.373327,78.479596,18560000
HP00988,Kolkata,Salt Lake,Apartment,3,3.0,2.0,Semi-Furnished,1455,1233,1118,5,6,Open,Gated Community,1993.0,32,,5,True,KOL-RERA-1038-46,22.488589,88.347295,9220000
HP01674,Delhi NCR,,Apartment,3,3.0,1.0,Furnished,2200,1758,1580,7,7,Covered,Mid Rise,2018.0,7,South,7,True,DEL-RERA-5797-16,28.75207,77.472061,22980000
HP01390,Bengaluru,Sarjapur Road,Independent House,4,5.0,2.0,Semi-Furnished,2242,1647,1411,0,1,Stilt,Bungalow,2008.0,17,North-West,6,True,BEN-RERA-2425-70,13.079921,77.533521,20230000
HP01010,Ahmedabad,Vastrapur,Apartment,3,3.0,1.0,Unfurnished,2188,1652,1456,19,21,Covered,High Rise,2015.0,10,South-West,5,True,AHM-RERA-3476-26,23.078339,72.659123,10070000
HP00590,Bengaluru,Yelahanka,Row House,3,3.0,1.0,Furnished,1607,1280,1116,0,2,Covered,Bungalow,2011.0,14,West,6,False,,12.95386,77.476027,17780000
HP01948,MMR,Mulund,Apartment,4,4.0,2.0,Semi-Furnished,2550,2025,1793,6,10,Covered,Gated Community,2009.0,16,North-East,6,True,MMR-RERA-4379-93,19.250735,72.772671,39170000
HP00018,Kolkata,Behala,Apartment,2,3.0,2.0,Unfurnished,1376,1143,1024,0,4,None,Standalone Building,2009.0,16,North-East,8,True,KOL-RERA-5590-36,22.504247,88.4377,10400000
HP01850,Chennai,Anna Nagar,Studio,0,2.0,0.0,Furnished,579,455,408,2,7,Covered,Mid Rise,2016.0,9,North-East,6,True,CHE-RERA-6696-22,13.088374,80.217588,4600000
HP01821,Delhi NCR,Gurugram-Sector 56,Penthouse,4,4.0,1.0,Furnished,2565,1861,1469,19,20,Basement,High Rise,2014.0,11,North-West,5,True,DEL-RERA-7967-40,28.616368,77.354149,31940000
HP00286,Ahmedabad,Bodakdev,Apartment,3,4.0,2.0,Unfurnished,2257,1841,1649,5,12,Basement,High Rise,2017.0,8,North-East,8,True,AHM-RERA-8828-14,22.923445,72.527971,12330000
HP00429,Ahmedabad,Thaltej,Apartment,2,2.0,2.0,Semi-Furnished,1753,1397,1270,8,35,Covered,High Rise,2025.0,0,South-West,7,True,AHM-RERA-8914-83,22.93829,72.420226,9870000
HP01200,MMR,Powai,Apartment,2,3.0,1.0,Unfurnished,999,847,726,25,37,,High Rise,2012.0,13,East,9,True,MMR-RERA-3624-36,18.996567,72.766262,15760000
HP00670,MMR,Bandra West,Independent House,4,4.0,2.0,,3599,3050,2417,0,4,Open,Low Rise,2016.0,9,South-West,4,True,MMR-RERA-5167-33,19.263281,72.770246,42840000
HP00032,Bengaluru,Sarjapur Road,Villa,3,4.0,2.0,Unfurnished,2569,2003,1679,0,3,Covered,Bungalow,1989.0,36,North-West,7,True,BEN-RERA-3984-72,12.873799,77.65474,22060000
HP00723,Bengaluru,Marathahalli,Apartment,2,2.0,3.0,Unfurnished,1017,824,745,11,27,Open,High Rise,2025.0,0,North,6,False,,12.844136,77.529852,8170000
HP00952,Hyderabad,Madhapur,Apartment,3,3.0,2.0,Furnished,2242,1798,1450,9,12,Basement,High Rise,2014.0,11,South,6,True,HYD-RERA-4426-67,17.270282,78.332013,17860000
HP01563,Hyderabad,Kukatpally,Apartment,3,3.0,1.0,Unfurnished,1605,1237,1062,2,15,Basement,High Rise,2012.0,13,North-East,7,False,,17.254577,78.396262,11150000
HP00215,Ahmedabad,Bopal,Apartment,2,3.0,1.0,Furnished,1166,968,839,5,7,Basement,Gated Community,2004.0,21,North-East,9,False,,23.006542,72.488436,5940000
HP02315,MMR,,Villa,3,4.0,2.0,Semi-Furnished,1718,1331,1106,0,1,Covered,Bungalow,2016.0,9,North-West,4,True,MMR-RERA-1935-39,19.095066,72.874554,30460000
HP01165,Ahmedabad,Maninagar,Penthouse,3,4.0,2.0,Semi-Furnished,2268,1750,1400,2,16,Open,High Rise,2002.0,23,North,8,True,AHM-RERA-6263-17,23.091943,72.683507,15420000
HP00327,Pune,Wakad,Studio,0,2.0,1.0,Unfurnished,649,550,469,5,6,Open,Mid Rise,2010.0,15,East,6,True,PUN-RERA-6351-67,18.64978,73.898823,5040000
HP00561,Bengaluru,Banashankari,Penthouse,4,4.0,1.0,Furnished,4331,3236,2555,16,25,Covered,High Rise,2017.0,8,,9,True,BEN-RERA-5218-90,12.827453,77.755594,50860000
HP01087,Hyderabad,Gachibowli,Penthouse,2,3.0,1.0,Unfurnished,1650,1263,1122,19,40,Open,High Rise,2013.0,12,North-East,8,True,HYD-RERA-5621-80,17.424289,78.342591,15310000
HP02005,Bengaluru,Koramangala,Independent House,3,3.0,1.0,Semi-Furnished,2366,1846,1570,3,8,Covered,Gated Community,2014.0,11,West,6,True,BEN-RERA-5206-19,13.021184,77.689317,21470000
HP00342,Delhi NCR,Dwarka,Row House,3,3.0,1.0,Semi-Furnished,2096,1605,1370,0,2,None,Bungalow,2016.0,9,North-East,5,True,DEL-RERA-9275-87,28.751282,77.008008,16420000
HP00148,Chennai,Anna Nagar,Penthouse,4,5.0,2.0,Furnished,2478,1904,1721,16,20,Open,High Rise,2011.0,14,South-West,7,True,CHE-RERA-9919-42,13.169112,80.196926,31770000
HP01634,Pune,Baner,Independent House,4,5.0,1.0,Semi-Furnished,3678,3117,2487,4,4,Open,Standalone Building,2011.0,14,East,5,True,PUN-RERA-9818-83,18.539273,73.838308,27560000
HP01108,Hyderabad,Madhapur,Apartment,3,4.0,2.0,Unfurnished,2693,2170,1865,4,6,Basement,Gated Community,2006.0,19,East,6,True,HYD-RERA-8144-37,17.488951,78.520106,18590000
HP01906,Hyderabad,Gachibowli,Apartment,2,2.0,3.0,Furnished,1075,831,718,0,2,Open,Standalone Building,2013.0,12,West,9,True,HYD-RERA-4546-72,17.327501,78.571936,8640000
HP00967,Delhi NCR,Dwarka,Apartment,2,2.0,2.0,Unfurnished,1545,1231,1049,22,34,Open,High Rise,2012.0,13,South,8,True,DEL-RERA-9158-17,28.773378,77.233194,13740000
HP01073,Ahmedabad,Thaltej,Independent House,4,5.0,2.0,Semi-Furnished,2702,2284,1984,2,4,Covered,Standalone Building,2020.0,5,South,4,True,AHM-RERA-8834-73,23.117667,72.54011,12270000
HP00156,Kolkata,Salt Lake,Studio,0,2.0,0.0,Unfurnished,444,350,309,3,12,Covered,Mid Rise,2003.0,22,West,6,True,KOL-RERA-1754-12,22.554777,88.339335,2680000
HP01469,Chennai,Porur,Row House,3,3.0,1.0,Unfurnished,2437,1950,1591,0,1,Basement,Bungalow,2007.0,18,North-West,7,True,CHE-RERA-2752-79,12.946707,80.24243,21340000
HP01419,Ahmedabad,Maninagar,Independent House,3,4.0,1.0,Semi-Furnished,2393,1822,1587,5,5,,Standalone Building,2016.0,9,North-East,7,True,AHM-RERA-8766-71,22.96033,72.588342,9580000
HP01003,Pune,Viman Nagar,Apartment,1,2.0,1.0,Unfurnished,1070,800,677,6,13,Covered,High Rise,2015.0,10,North,7,True,PUN-RERA-8985-85,18.627011,73.89676,8630000
HP01638,Hyderabad,,Row House,2,3.0,1.0,Unfurnished,1463,1098,869,3,6,Open,Gated Community,2010.0,15,South-East,9,True,HYD-RERA-3305-12,17.335698,78.379162,12040000
HP01916,Chennai,OMR,Apartment,2,2.0,1.0,Unfurnished,1034,803,730,13,31,Basement,High Rise,2025.0,0,West,7,True,CHE-RERA-7482-66,13.153003,80.340878,8770000
HP01641,Pune,Hinjawadi,Apartment,1,2.0,1.0,Unfurnished,1031,782,677,1,7,Basement,Mid Rise,2014.0,11,South,7,True,PUN-RERA-5741-82,18.484361,73.781297,9230000
HP02094,Delhi NCR,Ghaziabad-Indirapuram,Apartment,2,2.0,3.0,Unfurnished,1506,1208,1020,7,9,None,Gated Community,2006.0,19,West,6,False,,28.316272,77.0817,12780000
HP02227,MMR,Andheri West,Row House,2,3.0,3.0,Furnished,2016,1572,1206,2,3,Covered,Standalone Building,2020.0,5,South-West,7,True,MMR-RERA-1134-44,18.967656,72.811923,39450000
HP01955,Hyderabad,Gachibowli,Villa,3,4.0,2.0,Unfurnished,2719,2165,1807,1,6,Covered,Gated Community,2004.0,21,West,6,True,HYD-RERA-7578-72,17.471405,78.414425,21310000
HP01442,Chennai,Sholinganallur,Apartment,3,3.0,2.0,Semi-Furnished,1509,1241,1066,2,29,Open,High Rise,2006.0,19,North-West,6,True,CHE-RERA-8278-15,12.987994,80.200957,12460000
HP02220,Ahmedabad,Bodakdev,Apartment,1,2.0,1.0,Semi-Furnished,887,670,565,12,25,Covered,High Rise,2019.0,6,,8,True,AHM-RERA-2316-98,23.107928,72.537146,4400000
HP01235,Kolkata,Behala,Apartment,2,2.0,1.0,Semi-Furnished,1747,1425,1199,8,9,Open,Mid Rise,2001.0,24,North,10,False,,22.568374,88.330209,12710000
HP02231,Ahmedabad,Prahlad Nagar,Independent House,3,4.0,2.0,Semi-Furnished,2696,2131,1827,3,6,,Gated Community,2016.0,9,North-East,7,True,AHM-RERA-3706-53,23.088835,72.639279,11600000
HP01585,MMR,Bandra West,Villa,4,4.0,3.0,Unfurnished,3218,2447,2090,3,3,None,Standalone Building,1998.0,27,North-West,7,False,,19.062348,72.91104,51360000
HP01765,Pune,Wakad,Penthouse,5,5.0,2.0,Unfurnished,5402,4255,3272,5,31,Open,High Rise,2012.0,13,East,9,False,,18.557163,73.790018,50310000
HP02125,Delhi NCR,Dwarka,Villa,5,6.0,1.0,Unfurnished,4755,3637,3082,0,2,Open,Standalone Building,2015.0,10,South-East,8,True,DEL-RERA-1087-46,28.441327,77.430147,39610000
HP00939,Chennai,Porur,Apartment,2,3.0,2.0,Semi-Furnished,1515,1160,1028,1,18,Open,High Rise,2024.0,1,East,6,False,,,80.150048,13620000
HP02127,Kolkata,Jadavpur,Apartment,2,3.0,1.0,Furnished,1579,1264,1037,24,38,Covered,High Rise,2010.0,15,North,6,True,KOL-RERA-3000-36,22.646677,88.424472,11170000
HP00347,Ahmedabad,Vastrapur,Apartment,4,5.0,2.0,Unfurnished,2555,2165,1835,0,4,None,Low Rise,2023.0,2,South,4,True,AHM-RERA-7269-81,23.042936,72.675212,12380000
HP01899,Ahmedabad,Maninagar,Apartment,2,3.0,2.0,Unfurnished,1135,962,826,3,14,Basement,High Rise,2006.0,19,South,9,True,AHM-RERA-5704-34,23.00767,72.462269,5530000
HP02341,MMR,Powai,Apartment,3,4.0,1.0,Semi-Furnished,2202,1835,1668,3,6,Basement,Mid Rise,2002.0,23,,7,True,MMR-RERA-4443-40,19.225175,72.8883,31260000
HP00386,Hyderabad,Gachibowli,Apartment,2,2.0,1.0,Furnished,1500,1111,1010,7,10,Covered,Gated Community,2009.0,16,South-West,7,False,,17.310761,78.45104,13240000
